ID	Name	NormalizedName	Type	NormalizedCategory	
d166	5%葡萄糖注射液(广州百特500)	葡萄糖注射液	western	nd5	#N/A
d167	5%葡萄糖氯化钠针(GNS)(江苏四环)	葡萄糖注射液	western	nd5	#N/A
d168	5%葡萄糖氯化钠注射液(江苏四环)	葡萄糖注射液	western	nd5	#N/A
d169	5%葡萄糖针(G.S)(江苏四环)	葡萄糖注射液	western	nd5	#N/A
d170	5%葡萄糖注射液(江苏四环)	葡萄糖注射液	western	nd5	#N/A
d171	5%葡萄糖氯化钠针(科伦)	葡萄糖注射液	western	nd5	#N/A
d172	5%葡萄糖针(科伦)	葡萄糖注射液	western	nd5	#N/A
d173	5%葡萄糖氯化钠针(科伦500)	葡萄糖注射液	western	nd5	#N/A
d174	5%葡萄糖氯化钠注射液(青)	葡萄糖注射液	western	nd5	#N/A
d175	5%葡萄糖注射液(青岛华仁1)	葡萄糖注射液	western	nd5	#N/A
d176	5%葡萄糖氯化钠注射液(青岛华仁100)	葡萄糖注射液	western	nd5	#N/A
d177	5%葡萄糖注射液(青岛华仁100)	葡萄糖注射液	western	nd5	#N/A
d178	5%葡萄糖注射液(青岛华仁2)	葡萄糖注射液	western	nd5	#N/A
d179	5%葡萄糖氯化钠注射液(青岛华仁250)	葡萄糖注射液	western	nd5	#N/A
d180	5%葡萄糖注射液(青岛华仁250)	葡萄糖注射液	western	nd5	#N/A
d181	5%葡萄糖注射液(青岛华仁5)	葡萄糖注射液	western	nd5	#N/A
d182	5%葡萄糖氯化钠注射液(青岛华仁500)	葡萄糖注射液	western	nd5	#N/A
d183	5%葡萄糖注射液(青岛华仁500)	葡萄糖注射液	western	nd5	#N/A
d184	5%葡萄糖针(上海百特100)	葡萄糖注射液	western	nd5	#N/A
d185	5%葡萄糖氯化钠针(上海百特250)	葡萄糖注射液	western	nd5	#N/A
d186	5%葡萄糖氯化钠针(上海百特500)	葡萄糖注射液	western	nd5	#N/A
d187	5%葡萄糖氯化钠针(GNS)(石家庄)	葡萄糖注射液	western	nd5	#N/A
d188	5%葡萄糖氯化钠注射液(石家庄)	葡萄糖注射液	western	nd5	#N/A
d189	5%葡萄糖针(G.S)(石家庄)	葡萄糖注射液	western	nd5	#N/A
d190	5%葡萄糖注射液(石家庄100)	葡萄糖注射液	western	nd5	#N/A
d191	5%葡萄糖注射液(石家庄250)	葡萄糖注射液	western	nd5	#N/A
d192	5%葡萄糖注射液(石家庄500)	葡萄糖注射液	western	nd5	#N/A
d193	5%葡萄糖氯化钠针(GNS)(四川)	葡萄糖注射液	western	nd5	#N/A
d194	5%葡萄糖针(G.S)(四川)	葡萄糖注射液	western	nd5	#N/A
d195	5%葡萄糖氯化钠针(GNS)(四川科伦)	葡萄糖注射液	western	nd5	#N/A
d196	5%葡萄糖针(G.S)(四川科伦)	葡萄糖注射液	western	nd5	#N/A
d197	5%葡萄糖注射液(G.S)(四川科伦)	葡萄糖注射液	western	nd5	#N/A
d198	5%葡萄糖氯化钠针(GNS)(浙江)	葡萄糖注射液	western	nd5	#N/A
d199	5%葡萄糖针(G.S)(浙江)	葡萄糖注射液	western	nd5	#N/A
d200	5%葡萄糖氯化钠针(浙江济民)	葡萄糖注射液	western	nd5	#N/A
d201	5%葡萄糖针(浙江济民)	葡萄糖注射液	western	nd5	#N/A
d202	5%葡萄糖氯化钠针	葡萄糖注射液	western	nd5	#N/A
d203	5%葡萄糖氯化钠注射液(100ml)	葡萄糖注射液	western	nd5	#N/A
d204	5%葡萄糖氯化钠注射液(100ml)A	葡萄糖注射液	western	nd5	#N/A
d205	5%葡萄糖氯化钠注射液(100ml)B	葡萄糖注射液	western	nd5	#N/A
d206	5%葡萄糖氯化钠注射液(100ml)C	葡萄糖注射液	western	nd5	#N/A
d207	5%葡萄糖氯化钠注射液(100ml)D	葡萄糖注射液	western	nd5	#N/A
d208	5%葡萄糖氯化钠注射液(250ml)	葡萄糖注射液	western	nd5	#N/A
d209	5%葡萄糖氯化钠注射液(250ml)A	葡萄糖注射液	western	nd5	#N/A
d210	5%葡萄糖氯化钠注射液(250ml)B	葡萄糖注射液	western	nd5	#N/A
d211	5%葡萄糖氯化钠注射液(250ml)C	葡萄糖注射液	western	nd5	#N/A
d212	5%葡萄糖氯化钠注射液(250ml)D	葡萄糖注射液	western	nd5	#N/A
d213	5%葡萄糖氯化钠注射液(500ml)	葡萄糖注射液	western	nd5	#N/A
d214	5%葡萄糖氯化钠注射液(500ml)A	葡萄糖注射液	western	nd5	#N/A
d215	5%葡萄糖氯化钠注射液(500ml)B	葡萄糖注射液	western	nd5	#N/A
d216	5%葡萄糖氯化钠注射液(500ml)C	葡萄糖注射液	western	nd5	#N/A
d217	5%葡萄糖氯化钠注射液(500ml)D	葡萄糖注射液	western	nd5	#N/A
d218	5%葡萄糖注射液(100ml)	葡萄糖注射液	western	nd5	#N/A
d219	5%葡萄糖注射液(100ml)A	葡萄糖注射液	western	nd5	#N/A
d220	5%葡萄糖注射液(100ml)B	葡萄糖注射液	western	nd5	#N/A
d221	5%葡萄糖注射液(100ml)C	葡萄糖注射液	western	nd5	#N/A
d222	5%葡萄糖注射液(100ml)D	葡萄糖注射液	western	nd5	#N/A
d223	5%葡萄糖注射液(250ml)	葡萄糖注射液	western	nd5	#N/A
d224	5%葡萄糖注射液(250ml)A	葡萄糖注射液	western	nd5	#N/A
d225	5%葡萄糖注射液(250ml)B	葡萄糖注射液	western	nd5	#N/A
d226	5%葡萄糖注射液(250ml)C	葡萄糖注射液	western	nd5	#N/A
d227	5%葡萄糖注射液(250ml)D	葡萄糖注射液	western	nd5	#N/A
d228	5%葡萄糖注射液(500ml)	葡萄糖注射液	western	nd5	#N/A
d229	5%葡萄糖注射液(500ml)A	葡萄糖注射液	western	nd5	#N/A
d230	5%葡萄糖注射液(500ml)B	葡萄糖注射液	western	nd5	#N/A
d231	5%葡萄糖注射液(500ml)C	葡萄糖注射液	western	nd5	#N/A
d232	5%葡萄糖注射液(500ml)D	葡萄糖注射液	western	nd5	#N/A
d240	50%葡萄糖针(G.S)	葡萄糖注射液	western	nd5	#N/A
d241	50%葡萄糖注射液	葡萄糖注射液	western	nd5	#N/A
d2330	葡萄糖注射液(青岛华仁)	葡萄糖注射液	western	nd5	#N/A
d2336	普伐他汀钠片(普拉固)	普伐他汀钠	western	nd511	#N/A
d2337	普拉固片(普伐他汀钠)	普伐他汀钠	western	nd511	#N/A
d2339	盐酸普拉克索片(森福罗)	普拉克索	western	nd512	#N/A
d2340	2%普鲁卡因针	普鲁卡因	western	nd513	#N/A
d2341	2%普鲁卡因针(2ml)	普鲁卡因	western	nd513	#N/A
d2342	2%盐酸普鲁卡因针	普鲁卡因	western	nd513	#N/A
d2343	普罗雌烯乳膏(露芬)	普罗雌烯	western	nd514	#N/A
d2344	普罗雌烯乳膏	普罗雌烯	western	nd514	#N/A
d2345	普罗帕酮片(心律平)	普罗帕酮	western	nd515	#N/A
d2346	普罗帕酮注射液(心律平)	普罗帕酮	western	nd515	#N/A
d2347	盐酸普罗帕酮针(心律平)	普罗帕酮	western	nd515	#N/A
d2348	盐酸普罗帕酮片	普罗帕酮	western	nd515	#N/A
d2349	盐酸普萘洛尔片(心得安)	普萘洛尔	western	nd516	#N/A
d2350	盐酸普萘洛尔片	普萘洛尔	western	nd516	#N/A
d2351	普适泰片(舍尼通)	普适泰	western	nd517	#N/A
d2352	舍尼通片(普适泰)	普适泰	western	nd517	#N/A
d2353	吸入用七氟烷(剀特力)	七氟烷	western	nd518	#N/A
d2354	吸入用七氟烷(凯特力)	七氟烷	western	nd518	#N/A
d2355	吸入用七氟烷溶液(凯特力)	七氟烷	western	nd518	#N/A
d2356	七氟烷针(喜保福宁)	七氟烷	western	nd518	#N/A
d2357	喜保福宁(七氟烷)	七氟烷	western	nd518	#N/A
d2376	(蓓畅)前列地尔注射液	前列地尔	western	nd519	#N/A
d2377	前列地尔注射液(蓓畅)	前列地尔	western	nd519	#N/A
d2378	(凯时)前列地尔注射液	前列地尔	western	nd519	#N/A
d2379	凯时针	前列地尔	western	nd519	#N/A
d2380	凯时针[适]	前列地尔	western	nd519	#N/A
d2381	前列地尔针(凯时)	前列地尔	western	nd519	#N/A
d2382	前列地尔注射液(凯时)	前列地尔	western	nd519	#N/A
d2383	(益脉宁)前列地尔注射液	前列地尔	western	nd519	#N/A
d2384	前列地尔注射液(益脉宁)	前列地尔	western	nd519	#N/A
d2385	前列地尔注射液	前列地尔	western	nd519	#N/A
d2395	羟苄唑眼水	羟苄唑	western	nd520	#N/A
d2396	盐酸羟苄唑眼水	羟苄唑	western	nd520	#N/A
d2397	羟基脲片	羟基脲	western	nd521	#N/A
d2398	拓僖针(羟基喜树碱)	羟基喜树碱	western	nd522	#N/A
d2399	羟喜树碱针(拓僖)	羟基喜树碱	western	nd522	#N/A
d2400	盐酸羟考酮缓释片(奥施康)	羟考酮	western	nd523	#N/A
d2401	盐酸羟考酮缓释片(奥施康定)	羟考酮	western	nd523	#N/A
d2402	盐酸羟考酮控释片(奥施康)	羟考酮	western	nd523	#N/A
d2403	盐酸羟考酮控释片(奥施康定)	羟考酮	western	nd523	#N/A
d2404	硫酸羟氯喹片(纷乐)	羟氯喹	western	nd524	#N/A
d2405	硫酸羟氯喹片	羟氯喹	western	nd524	#N/A
d2419	青霉素钠针	青霉素钠	western	nd526	21
d2420	青霉素钠针(E0804109)	青霉素钠	western	nd526	21
d2421	青霉素钠针(E0811102)	青霉素钠	western	nd526	21
d2422	青霉素钠针(PG-Na)(D0809304)	青霉素钠	western	nd526	21
d2423	青霉素钠针(PG-Na)(D0904313)	青霉素钠	western	nd526	21
d2424	青霉素钠针(PG-Na)(D1102102)	青霉素钠	western	nd526	21
d2425	青霉素钠针(PG-Na)(E0803110)	青霉素钠	western	nd526	21
d2426	青霉素钠针(PG-Na)(E0811102)	青霉素钠	western	nd526	21
d2427	青霉素钠针(PG-Na)(E0811104)	青霉素钠	western	nd526	21
d2428	青霉素钠针(PG-Na)(F0706220)	青霉素钠	western	nd526	21
d2429	青霉素钠针(PG-Na)(F0903322)	青霉素钠	western	nd526	21
d2430	青霉素钠针(PG-Na)(s0911222)	青霉素钠	western	nd526	21
d2431	青霉素钠针(PG-Na)(S0911327)	青霉素钠	western	nd526	21
d2432	青霉素钠针(PG-Na)(s1005309)	青霉素钠	western	nd526	21
d2433	青霉素钠针(PG-Na)(X0706211)	青霉素钠	western	nd526	21
d2434	青霉素钠针(PG-Na)(x0804110)	青霉素钠	western	nd526	21
d2435	青霉素钠针(PG-Na)(y0711209)	青霉素钠	western	nd526	21
d2436	青霉素钠针(PG-Na)(Y1011116)	青霉素钠	western	nd526	21
d2437	青霉素钠针(X0905302)	青霉素钠	western	nd526	21
d2438	注射用青霉素钠	青霉素钠	western	nd526	21
d2439	注射用青霉素钠(PG-Na)	青霉素钠	western	nd526	21
d2440	氢化可的松注射液	氢化可的松	western	nd527	#N/A
d2441	氢化可的松琥珀酸钠针	氢化可的松	western	nd527	#N/A
d2442	硫酸氯吡格雷片(波立维)	氢氯吡格雷	western	nd528	#N/A
d2443	波立维(氢氯吡格雷)	氢氯吡格雷	western	nd528	#N/A
d2444	波立维片	氢氯吡格雷	western	nd528	#N/A
d2445	波立维片(硫酸氢氯吡格雷片)	氢氯吡格雷	western	nd528	#N/A
d2446	硫酸氢氯吡格雷片(波立维)	氢氯吡格雷	western	nd528	#N/A
d2447	硫酸氢氯吡格雷片(泰嘉)	氢氯吡格雷	western	nd528	#N/A
d2448	泰嘉片(硫酸氢氯吡格雷)	氢氯吡格雷	western	nd528	#N/A
d2449	泰嘉片(氢氯吡格雷)	氢氯吡格雷	western	nd528	#N/A
d2450	氢氯噻嗪片	氢氯噻嗪	western	nd529	#N/A
d2451	氢氯噻嗪片(HCT)	氢氯噻嗪	western	nd529	#N/A
d2456	复方氢氧化铝片(胃舒平)	氢氧化铝	western	nd533	#N/A
d2457	胃舒平片(复方氢氧化铝)	氢氧化铝	western	nd533	#N/A
d2458	复方氢氧化铝片	氢氧化铝	western	nd533	#N/A
d2472	硫酸庆大霉素针(G.M)	庆大霉素	western	nd534	#N/A
d2473	硫酸庆大霉素注射液	庆大霉素	western	nd534	#N/A
d2474	庆大霉素针	庆大霉素	western	nd534	#N/A
d2475	庆大霉素针(G.M)	庆大霉素	western	nd534	#N/A
d2476	秋水仙碱片	秋水仙碱	western	nd535	#N/A
d2477	盐酸屈他维林注射液(诺仕)	屈他维林	western	nd536	#N/A
d2483	复方醋酸曲安奈德溶液(安)	曲安奈德	western	nd537	#N/A
d2484	复方醋酸曲安奈德溶液(安隆)	曲安奈德	western	nd537	#N/A
d2485	曲安奈德针(同息通)	曲安奈德	western	nd537	#N/A
d2486	曲安奈德注射液(同息通)	曲安奈德	western	nd537	#N/A
d2487	复方醋酸曲安奈德溶液	曲安奈德	western	nd537	#N/A
d2488	曲安奈德注射液	曲安奈德	western	nd537	#N/A
d2282	派瑞松霜	曲安奈德新霉素	western	nd494	#N/A
d2489	曲安奈德新霉素贴膏(肤疾)	曲安奈德新霉素	western	nd494	#N/A
d2490	曲安奈德新霉素贴膏(肤疾宁)	曲安奈德新霉素	western	nd494	#N/A
d2491	曲安奈德新霉素贴膏(恒健)	曲安奈德新霉素	western	nd494	#N/A
d2492	曲安奈德益康唑乳膏(派瑞松)	曲安奈德新霉素	western	nd494	#N/A
d2493	曲安奈德益康唑霜(派瑞松)	曲安奈德新霉素	western	nd494	#N/A
d2494	舒敏(盐酸曲马多缓释片)	曲马多	western	nd538	#N/A
d2495	盐酸曲马多缓释片(舒敏)	曲马多	western	nd538	#N/A
d2496	盐酸曲马多针	曲马多	western	nd538	#N/A
d2497	盐酸曲马多注射液	曲马多	western	nd538	#N/A
d2498	曲美他嗪片(万爽力)	曲美他嗪	western	nd539	#N/A
d2499	万爽力片(曲美他嗪)	曲美他嗪	western	nd539	#N/A
d2500	盐酸曲美他嗪片(万爽力)	曲美他嗪	western	nd539	#N/A
d2501	盐酸曲美他嗪片(泽维尔)	曲美他嗪	western	nd539	#N/A
d2502	曲咪新乳膏(皮康霜)	曲咪新	western	nd540	#N/A
d2503	曲咪新乳膏	曲咪新	western	nd540	#N/A
d2504	达菲林针(醋酸曲普瑞林)	曲普瑞林	western	nd541	#N/A
d2505	注射用曲普瑞林(达菲林)	曲普瑞林	western	nd541	#N/A
d2506	醋酸去氨加压素针(翰固)	去氨加压素	western	nd542	#N/A
d2507	醋酸去氨加压素注射液(翰)	去氨加压素	western	nd542	#N/A
d2508	醋酸去氨加压素注射液(翰固)	去氨加压素	western	nd542	#N/A
d2509	醋酸去氨加压素注射液	去氨加压素	western	nd542	#N/A
d3676	重酒石酸去甲肾上腺素针	去甲肾上腺	western	nd784	#N/A
d3677	重酒石酸去甲肾上腺素注射	去甲肾上腺	western	nd784	#N/A
d3678	重酒石酸去甲肾上腺素注射液	去甲肾上腺	western	nd784	#N/A
d2510	去甲肾上腺素针	去甲肾上腺素	western	nd543	#N/A
d2511	去甲肾上腺素注射液	去甲肾上腺素	western	nd543	#N/A
d2512	去甲万古霉素针(万迅)	去甲万古霉素	western	nd544	#N/A
d2513	盐酸去甲万古霉素针(万迅)	去甲万古霉素	western	nd544	#N/A
d1536	甲磺酸去铁胺针(得斯芬)	去铁胺	western	nd310	#N/A
d2515	去氧肾上腺素注射液(新福林)	去氧肾上腺素	western	nd545	#N/A
d2516	去氧肾上腺素注射液	去氧肾上腺素	western	nd545	#N/A
d2517	盐酸去氧肾上腺素针	去氧肾上腺素	western	nd545	#N/A
d2519	妈富隆(去氧孕烯炔雌醇片)	去氧孕烯炔雌醇	western	nd547	#N/A
d2520	去氧孕烯炔雌醇片(妈富隆)	去氧孕烯炔雌醇	western	nd547	#N/A
d2521	去乙酰毛花苷针(西地兰D)	去乙酰毛花苷	western	nd548	#N/A
d2522	去乙酰毛花苷注射液(西地)	去乙酰毛花苷	western	nd548	#N/A
d2523	去乙酰毛花苷注射液(西地兰D)	去乙酰毛花苷	western	nd548	#N/A
d2524	西地兰针(去乙酰毛花苷)	去乙酰毛花苷	western	nd548	#N/A
d2525	去乙酰毛花苷注射液	去乙酰毛花苷	western	nd548	#N/A
d2528	炔雌醇环丙孕酮片(达英-35)	炔雌醇环丙孕酮	western	nd549	#N/A
d2529	达英-35片	炔雌醇环丙孕酮	western	nd549	#N/A
d2530	妇康片(炔诺酮)	炔诺酮	western	nd550	#N/A
d2531	炔诺酮片(妇康)	炔诺酮	western	nd550	#N/A
d2532	炔诺酮片(妇康片)	炔诺酮	western	nd550	#N/A
d3696	重组人促红素针(利血宝)	人促红素	western	nd786	#N/A
d3697	重组人促红素注射液(CHO细胞)(利血宝)	人促红素	western	nd786	#N/A
d3698	重组人促红素注射液[CHO细胞](利血宝ESPO)	人促红素	western	nd786	#N/A
d3699	重组人促红素针(益比奥)	人促红素	western	nd786	#N/A
d3700	重组人促红素注射液(益比奥)	人促红素	western	nd786	#N/A
d3701	重组人干扰素a1b针(赛若金)	人干扰素a1b	western	nd787	#N/A
d3702	重组人干扰素a2a针(因特芬)	人干扰素a2a	western	nd788	#N/A
d3703	重组人干扰素a2b针(辛化诺)	人干扰素a2b	western	nd789	#N/A
d3704	重组人粒细胞刺激因子针(惠尔血)	人粒细胞集落刺激因	western	nd790	#N/A
d3705	注射用重组人粒细胞集落刺激因子(惠尔血)	人粒细胞集落刺激因	western	nd790	#N/A
d3706	特尔津(重组人粒细胞集落)	人粒细胞集落刺激因	western	nd790	#N/A
d3707	重组人粒细胞集落刺激因子针(特尔津)	人粒细胞集落刺激因	western	nd790	#N/A
d3708	(欣粒生)重组人粒细胞刺激因子注射液	人粒细胞集落刺激因	western	nd790	#N/A
d3709	重组人粒细胞刺激因子注射液(欣粒生)	人粒细胞集落刺激因	western	nd790	#N/A
d3710	欣粒生(重组人粒细胞集落)	人粒细胞集落刺激因	western	nd790	#N/A
d3711	重组人粒细胞集落刺激因子针(欣粒生)	人粒细胞集落刺激因	western	nd790	#N/A
d151	5%静脉人免疫球蛋白(pH4)	人免疫球蛋白	western	nd18	15
d152	5%静脉人免疫球蛋白(pH4)针	人免疫球蛋白	western	nd18	15
d153	5%静脉人免疫球蛋白(pH4)注射液	人免疫球蛋白	western	nd18	15
d233	5%静脉注射人免疫球蛋白针(伽玛莱士)	人免疫球蛋白	western	nd18	15
d234	5%人免疫球蛋白针(伽玛莱士)	人免疫球蛋白	western	nd18	15
d235	伽玛莱士(静注人免疫球蛋)	人免疫球蛋白	western	nd18	15
d236	静注人免疫球蛋白(Ph4)(伽玛莱士)	人免疫球蛋白	western	nd18	15
d1664	静脉注射用人免疫球蛋白(P)	人免疫球蛋白	western	nd18	15
d1665	静注人免疫球蛋白(Ph4)	人免疫球蛋白	western	nd18	15
d1666	冻干静注人免疫球蛋白(ph4)	人免疫球蛋白	western	nd18	15
d2537	5%人免疫球蛋白针(卫光)	人免疫球蛋白	western	nd18	15
d2538	人免疫球蛋白粉针(卫光)	人免疫球蛋白	western	nd18	15
d2539	人免疫球蛋白针(卫光)	人免疫球蛋白	western	nd18	15
d2540	人免疫球蛋白针(冻干)	人免疫球蛋白	western	nd18	15
d2541	注射用人免疫球蛋白	人免疫球蛋白	western	nd18	15
d2542	人凝血因子Ⅷ针(海莫莱士)	人凝血因子Ⅷ	western	nd551	#N/A
d3712	重组人凝血因子Ⅶa针(诺其)	人凝血因子VIIa	western	nd791	#N/A
d3713	注射用重组人凝血因子VIIa(诺其)	人凝血因子VIIa	western	nd791	#N/A
d2543	人胎盘组织液针	人胎盘组织液	western	nd552	#N/A
d2544	人纤维蛋白原(法布莱士)	人纤维蛋白原	western	nd553	#N/A
d2545	人型P.P.D针	人型P.P.D	western	nd554	#N/A
d132	20%人血白蛋白针(贝林)	人血白蛋白	western	nd12	#N/A
d133	20%人血白蛋白注射液(贝林)	人血白蛋白	western	nd12	#N/A
d134	20%人血白蛋白针(德国贝林)	人血白蛋白	western	nd12	#N/A
d135	20%人血白蛋白注射液	人血白蛋白	western	nd12	#N/A
d3714	重组人血管内皮抑制素针(恩度)	人血管内皮抑制素	western	nd792	#N/A
d2546	绒促性素针(HCG)	绒促性素	western	nd555	#N/A
d2547	注射用绒促性素冻干粉	绒促性素	western	nd555	#N/A
d2548	盐酸柔红霉素针	柔红霉素	western	nd556	#N/A
d2549	注射用盐酸柔红霉素	柔红霉素	western	nd556	#N/A
d2555	乳果糖口服溶液(杜密克)	乳果糖	western	nd558	#N/A
d2556	乳果糖溶液(杜秘克)	乳果糖	western	nd558	#N/A
d2557	乳果糖口服溶液	乳果糖	western	nd558	#N/A
d1194	复合乳酸菌胶囊(聚克)	乳酸菌	western	nd243	#N/A
d1195	复合乳酸菌胶囊	乳酸菌	western	nd243	#N/A
d2558	聚克胶囊(复方乳酸菌)	乳酸菌	western	nd243	#N/A
d2559	乳酸钠林格注射液(科伦)	乳酸钠林格	western	nd559	#N/A
d2560	乳酸钠林格针(浙江)	乳酸钠林格	western	nd559	#N/A
d2561	乳酸钠林格针(浙江济民)	乳酸钠林格	western	nd559	#N/A
d2562	乳酸钠林格注射液(浙江济民)	乳酸钠林格	western	nd559	#N/A
d2563	乳酸钠林格注射液	乳酸钠林格	western	nd559	#N/A
d2567	瑞捷针(盐酸瑞芬太尼)	瑞芬太尼	western	nd561	#N/A
d2568	盐酸瑞芬太尼针(瑞捷)	瑞芬太尼	western	nd561	#N/A
d2569	盐酸瑞芬太尼注射液(瑞捷)	瑞芬太尼	western	nd561	#N/A
d2570	瑞芬太尼针	瑞芬太尼	western	nd561	#N/A
d2571	孚来迪片	瑞格列奈	western	nd562	#N/A
d2572	孚来迪片(瑞格列奈)	瑞格列奈	western	nd562	#N/A
d2573	瑞格列奈片(孚来迪)	瑞格列奈	western	nd562	#N/A
d2574	诺和龙片	瑞格列奈	western	nd562	#N/A
d2575	诺和龙片(瑞格列奈)	瑞格列奈	western	nd562	#N/A
d2576	瑞格列奈片(诺和龙)	瑞格列奈	western	nd562	#N/A
d2577	瑞格列奈片(诺和龙)\白色	瑞格列奈	western	nd562	#N/A
d2578	瑞格列奈片(诺和龙)\黄色	瑞格列奈	western	nd562	#N/A
d2582	瑞舒伐他汀钙片(可定)	瑞舒伐他汀	western	nd563	#N/A
d2583	瑞替普酶针(派通欣)	瑞替普酶	western	nd564	#N/A
d2585	塞来昔布胶囊(西乐葆)	塞来昔布	western	nd565	#N/A
d2586	西乐葆胶囊(塞来昔布)	塞来昔布	western	nd565	#N/A
d2587	塞来昔布胶囊	塞来昔布	western	nd565	#N/A
d2589	马来酸噻吗洛尔滴眼液	噻吗洛尔	western	nd566	#N/A
d2590	马来酸噻吗洛尔眼水	噻吗洛尔	western	nd566	#N/A
d2591	赛庚啶片	赛庚啶	western	nd567	#N/A
d2592	盐酸赛庚啶片	赛庚啶	western	nd567	#N/A
d2736	金双歧片(三联活菌)	三联活菌	western	nd587	#N/A
d2737	金双歧片(双歧杆菌乳杆菌三联活菌片)	三联活菌	western	nd587	#N/A
d2738	金双歧片(双歧三联活菌)	三联活菌	western	nd587	#N/A
d2739	双岐杆菌乳杆菌三联活菌片(金双歧)	三联活菌	western	nd587	#N/A
d2740	双岐杆菌乳杆菌嗜热链球菌三联活菌片(金双歧)	三联活菌	western	nd587	#N/A
d2741	双歧杆菌乳杆菌三联活菌片(金双歧)	三联活菌	western	nd587	#N/A
d2742	双歧三联活菌片(金双歧)	三联活菌	western	nd587	#N/A
d2743	培菲康胶囊(口服双歧杆菌)	三联活菌	western	nd587	#N/A
d2744	培菲康胶囊(双歧杆菌三联活菌胶囊)	三联活菌	western	nd587	#N/A
